date,titleToken,contentToken
2023-07-14,자이 입주 예정자 마음,청약 당첨 기쁨 동일 브랜드 지하 주차장 붕괴 전면 재시공 결정 안전 우려 처음 모델 방문 각종 행사 필수 진행 이벤트 행운 추첨 당첨 아파트 청약 당첨 동안 당첨 불운 보상 와이프 기쁨 소리 지르 포효 청약 당첨 걱정 동시 집값 걱정 생겨나 집값 어모 아도 한참 괜찮 은행 지금 은행 빚지 이렇 극단 당첨 얼마 처음 모델 방문 방문 사람 표정 천국 구름 계약서 작성 번호표 시간 짜증 사람 어깨 부딪치 계약서 작성 아파트 내부 구조 공간 인테리어 어떻 구상 가전 가구 사이즈 예측 그때 신혼 부부 모습 연출 입주 날짜 마음 커뮤니티 인테리어 고수 올려놓 사진 각종 정보 저장 와이프 행복 고민 소식 아파트 지하 주차장 붕괴 검단 도시 아파트 지하 주차장 붕괴 사고 관련 건설 사고 아파트 전체 전면 재시공 계획 재시공 계획 단지 가구 촬영 건설 검단 도시 아파트 건설 현장 사고 발생 구역 가운데 입주 예정자 접속 오픈 채팅 각종 언론사 방송 영상 뉴스 기사 링크 수도 아파트 괜찮 입주 예정자 걱정 메시지 검단 도시 아파트 지하 주차장 붕괴 소식 입주 예정 불안 시작 아파트 괜찮 근거 위안 걱정 와이프 붕괴 아파트 시공법 건축 자재 입주 아파트 찾아보 얘기 모르 정부 붕괴 원인 철근 누락 설계 미준 발표 건설 전면 재시공 계획 내놓 지금 무너뜨리 입주 예정자 마음 재시공 불안감 사라지 신뢰 입주 날짜 월세 전세 사람 입주 걱정 건설 차원 입주자 보상 보상 의문 정부 발표 대책 부동산 열풍 우후죽순 늘어나 신축 아파트 전하 감시 조사 기능 걱정 입주 앞두 기쁘 입주 아파트 자이 친구 치킨 자조 유머 날리 작명 센스 무릎 이름 퍼지 순식간 개포 자이 자이 지하 주차장 자이 외벽 균열 발생 부실시공 만연 불안 아파트 문제 아파트 외벽 철근 노출 통뼈 폭우 주차장 바다 흐르 오명 공통점 얼마 신축 환상 기대 가지 입주 발견 부실시공 흔적 이상 생각 동남 호우 경보 발효 오후 아파트 입주민 시설 빗물 흘러들 출입 통제 내용 안내문 법칙 사건 발생 원인 사고 징후 시공 발생 참사 마찬가지 참사 사망 징후 나타나 별일 치부 대형 사고 이어지 아파트 입주 정도 앞두 기쁘 편하 아파트 붕괴 기쁨 붕괴 불안 걱정 덧붙이 게재
2023-07-14,폭우 레미콘 의혹 건설 자이 공사장 결국 공사 중단,아파트 붕괴 사고 건설 폭우 레미콘 의혹 불안감 증폭 폭우 다음 건설 경자 시아 아파트 건설 현장 오전 레미콘 차량 분주 이동 장마철 폭우 레미콘 공사 강행 의혹 건설 경자 시아 아파트 건설 현장 결국 공사 중단 명령 구청 자이 시아 아파트 건설 현장 공사 중지 명령 전문 기관 안전 진단 요구 구청 주거 정비 전화 통화 육안 문제 판단 안정 확인 공사 중단 설명 이번 공사 중단 배경 건설 내리 가운데 경자 시아 신축 공사장 콘크리트 부실 공사 우려 건설 시공 검단 도시 아파트 지하 주차장 붕괴 사고 건설 불신 커지 상황 접수 민원 감안 관련 건설 우중 콘크리트 인정 중단 현장 감리 회하 천막 보양 조치 주장 내리 가운데 경자 시아 신축 공사장 콘크리트 부실 공사 우려 구청 현장 감리 전화 통화 우천 발생 중단 보양 실시 차례 마무리 콘크리트 강도 상향 설해 문제 설명 콘크리트 강도 나타내 콘크리트 넓이 무게 의미 노출 건설 공사 강도 기준 이상 적용 구청 건축 구조 기술 사회 콘크리트 강도 시험 요청 문제 공사 재개 명령 방침 구청 최근 건설 붕괴 사고 시민 불안 안전 진단 요구 계획 제보 검색 이메일 뉴스 홈페이지
2023-07-14,수산 트리 민관 합동 참가,자회사 안전 등급 플랫 개발 참여 발전 플랜트 종합 정비 기업 수산 트리 자회사 수산 에스 민관 합동 참가 트리 자회사 수산 에스 민관 합동 참가 발표 사진 수산 이번 민관 합동 산업 통상 자원 수력 원자력 에너지 경제 연구원 수출입 은행 무역 보험 공사 정부 공공 기관 건설 기업 기관 참여 참가 기업 활용 비즈니스 모델 수요 발굴 산업 활성 제도 개선 시장 경쟁 필요 기술 확보 연구 개발 적극 협력 계획 수산 에스 국내 유일 안전 등급 제어 기기 이하 제조 업체 안전 등급 제어 기기 원자 안전 기능 수행 핵심 설비 이번 안전 등급 플랫 개발 적극 계획 수산 에스 한울 기의 공급 계약 체결 수산 에스 관계자 원전 연구 상세 설계 제작 과제 사업 수행 바탕 추진 혁신 참여 수산 에스 연구용 원자로 기기 설계 공급 수출 연구용 원자로 제어 설비 공급 계약 체결 수산 에스 수산 트리 대표 이사 안전 등급 플랫 개발 적극 글로벌 시장 경쟁력 확보 힘쓰 강조
2023-07-14,폭우 콘크리트 아파트 부분 공사 중지,구청 민원 게시판 폭우 콘크리트 민원 접수 자이 시아 구역 아파트 건설 현장 공사 부분 중단 보도 구청 따르 구청 건설 개발 공사 진행 해당 현장 부분 공사 중지 명령 구청 관계자 우중 민원 현장 공사 안전성 담보 공사 중단 공사 중단 명령 설명 구청 민원 제기 구간 작업 중단 안전 점검 계획 구청 건축 구조 기술 사회 콘크리트 강도 시험 요청 콘크리트 강도 이상 확인 공사 재개 방침 구청 관계자 합동 점검 관련 내부 회의 공사 현장 관계자 회의 건설 민원 발생 콘크리트 실시 사실 인정 중단 감리 책임 보양 굳히기 작업 품질 저하 문제 주장 그날 예보 오후 오전 콘크리트 계획 예보 중단 콘크리트 강도 영향 수준 설명
2023-07-14,건설 폭우 콘크리트 논란 부분 공사 중지,폭우 콘크리트 민원 접수 자이 시아 구역 아파트 건설 현장 공사 부분 중단 구청 따르 구청 건설 개발 공사 진행 해당 현장 부분 공사 중지 명령 구청 관계자 우중 민원 현장 공사 안전성 담보 공사 중단 공사 중단 명령 설명 호우 주의보 발령 해당 현장 콘크리트 작업 진행 민원 구청 접수 구청 민원 제기 구간 작업 중단 안전 점검 계획 구청 건축 구조 기술 사회 콘크리트 강도 시험 요청 콘크리트 강도 이상 확인 공사 재개 방침 공사 중단 기간 미정 구청 점검 결과 합동 점검 관련 내부 회의 공사 현장 관계자 회의 건설 민원 발생 콘크리트 실시 사실 인정 중단 감리 책임 보양 굳히기 작업 품질 저하 문제 건설 예보 오후 오전 콘크리트 계획 예보 중단 해명 국토 건설 사고 조사 위원회 발생 아파트 지하 주차장 붕괴 사고 원인 건설 설계 감리 시공 단계 총체 부실 결론 국토 사고 원인 콘크리트 강도 설계 기준 강도
2023-07-14,폭우 콘크리트 논란 경자 부분 공사 지령,앵커 콘크리트 논란 경자 아파트 공사 현장 구청 부분 공사 중지 명령 구청 종합 안전 진단 계획 아람 오늘 오후 아파트 공사 현장 현장 관리자 보이 공사 공사장 관계자 공사 자재 차량 들어오 구청 공사 현장 부분 공사 중지 명령 폭우 콘크리트 민원 접수 문제 구간 주차장 구청 외부 전문가 해당 주차장 종합 점검 구청 관계자 중점 설한 콘크리트 강도 기준치 중심 철근 구조물 계획 점검 안전 확인 공사 재개 구청 입장 구청 관계자 점검 콘크리트 강도 기준치 이하 확인 보강 다음 재개 공사 재개 시점 현시점 어떻 구체 얘기 상황 입주 예정자 걱정 전하 감수 입주 예정자 다행 생각 최근 관련 침수 사건 붕괴 사건 입주자 우려 계기 건설 감리 기준치 강도 안전 점검 적극 협조
2023-07-15,최대 개발 한남 구역 유동 증권 다음 만기 외줄 시장,한남 구역 다음 만기 예정 사업 능선 마을 건설 사태 부동산 위축 정상 지원 펀드 규모 순위 이해 상충 정상 시간 기사 프리미엄 콘텐츠 공개 최대 개발 꼽히 한남 구역 개발 사업 관련 프로젝트 파이 유동 증권 다음 만기 한남 구역 이주 시작 예정 사실 사업 능선 리스크 마을금고 자금 이탈 건설 검단 아파트 전면 재시공 건설 부동산 업계 리스크 부각 상황 원활 분석 전문가 부동산 시장 리스크 근본 해결 상당 시간 필요 한남 재정 촉진 구역 사진 한남 다음 만기 사업 능선 금융 투자 업계 따르 특수 목적 회사 노량진 발행 규모 자산 유동 전자 단기 사채 다음 만기 관사 투자 증권 노량진 유동 증권 발행 조달 자금 한남 재정 촉진 구역 주택 개발 정비 사업 조합 이하 조합 대출 설립 특수 목적 회사 유동 증권 기초 자산 조합 출채 원금 만기 다음 원금 만기 일시 상환 조건 대출 전액 선급 선급 이자 기한 이익 상실 포함 경우 반환 기초 자산 상환 가능 개발 조합 신용 사업 발생 현금 흐름 달라지 현대 건설 한남 구역 조합 대출 약정금 한도 제공 조합 부담 대출 원리금 일체 채무 기초 자산 출채 높이 한남 구역 개발 아파트 가구 임대 가구 포함 사업 조합원 이르 사업비 예정 공사비 역대 개발 사업 최대 규모 사업장 사업 시행 계획 착공 분양 예정 이주 시작 예정 사실 사업 능선 절차 철거 일반 분양 착공 준공 한남 구역 개발 관련 유동 증권 내년 만기 베이 발행 자산 담보부 관사 만기 도래 내년 머니 빌리지 제일차 발행 관사 미래 증권 만기 마을 건설 사태 부동산 위축 정상 시간 최근 부동산 시장 위축 마을금고 자금 이탈 건설 검단 아파트 전면 재시공 건설 부동산 업계 리스크 부각 정부 리스크 확산 적극 대응 마을금고 부동산 대출 부실화 연체 지난달 기준 급등 예금 인출 사태 국내 주요 은행 자금 지원 금융 위원장 마을금고 이용자 재산 손실 정책 수단 동원 나서 사태 진정 정부 관계 기관 합동 위기 컨트롤 타워 정부 기대 응단 구성 필요시 정부 차입 유동 지원 마을금고 리스크 금융 시스템 리스크 가능 시각 우세 마을금고 국가 지방 자치 단체 금고 원활 발전 예산 범위 중앙 보조금 국가 지방 자치 단체 인수 금고 자금 지원 필요 인정 예산 범위 인수 금고 보조금 지원 명시 건설 지하 주차장 붕괴 사고 발생 검단 도시 아파트 단지 전면 재시공 시장 일시 악재 건설 건설사 사업장 부실시공 대형 사고 관련 금융 상품 우려 금융 당국 규모 부동산 사업장 정상 지원 펀드 운영 계획 부실 사업 채권 인수 권리관계 조정 사업 구조 자금 대여 부실 채권 기타 투자 사업 정상 지원 부동산 사업장 정상 지원 펀드 기본 구조 자료 금융 위원회 자산 운용 운용 출자 포함 이상 규모 펀드 조성 예정 사업 정상 추진 사업장 주택 금융 공사 맞춤 보증 상품 제공 전문가 부동산 시장 리스크 근본 해결 상당 시간 필요 규모 펀드 금융 익스포저 위험 노출 금액 감안 수준 이유 금융 위원회 따르 기준 금융 대출 잔액 집계 주단 협약 경우 공동 관리 신청 사업장 금융 협약 경우 주단 협약 문제 상황 발생 개별 채권자 처리 집단 채무 처리 일종 약속 주단 협약 사업 정상 추진 상황 자료 금융 위원회 배승 베스트 투자 증권 연구원 정부 리스크 안정 조치 이어지 근본 해결 상당 시간 필요 주단 협약 공동 관리 신청 사업장 금융 협약 경우 순위 권단 이해관계 상충 반영 금융 전반 관리 부실 사업장 조기 손실 인식 연체 채권 상각 처리 시행 전망 분기 증권사 금융 당국 부실 조기 상각 조치 권고 파악 금융 지주 계열사 조치 예상
2023-07-15,노총 확장 시동 탈퇴 외국인 눈독 이슈,이슈 사진 전국 민주 노동조합 연맹 신규 가입 노조 확보 최대 계파 금속 노조 금속 노조 새롭 탄생 노조 출범 적극 지원 최근 출범 중공업 현장 노조 결성 금속 노조 결정 역할 외국인 채용 강하 반대 금속 노조 늘어나 외국인 노동자 끌어안 시도 포착 관련 업계 따르 민주 노총 최근 규모 사업장 노조 결별 노조 시작 건설 노조 금융 감독원 노조 대산 지회 금속 노조 지회 민주 노총 작년 금속 노조 최대 규모 해양 지회 한화 노조 민주 노총 탈퇴 시도 가결 조건 찬성 넘어서 무산 절반 이상 노조원 탈퇴 찬성 결과 조합비 사업장 현안 민주 노총 금속 노조 차원 정치 행보 우선시 탈퇴 이유 지목 탈퇴 움직임 확산 민주 노총 금속 노조 예산 줄어들 약화 내부 가입 노조 충원 지적 노조 설립 지원 화오 당시 해양 노조원 과반 이상 탈퇴 찬성 내부 후문 현재 중공업 현장 노조 성공 모델 분류 중공업 현장 노조 회견 출범 소식 중공업 대형 노조 가입 자체 운영 사무직 노조 존재 중공업 노동자 협의회 그동안 현장 대표 중공업 신설 노조 노동자 협의회 노조 까닭 노동자 권리 보장 누리 주장 출범 조합원 늘리 연내 금속 노조 가입 계획 지역 노동계 사정 관계자 화오 중공업 자리 금속 노조 가입 해양 해양 금속 노조 움직임 일자 중공업 노조 설립 금속 노조 영향력 확대 판단 중공업 현장 노조 설립 금속 노조 물심 양면 도움 귀띔 금속 노조 외국인 노동자 끌어들이 노력 병행 해양 화오 중공업 고조 인력난 외국인 인력 확대 배치 대형 조선소 기자재 업계 마찬가지 중소 업체 경우 외국인 근무자 비율 내국 정도 금속 노조 조선소 외국인 인력 밀집 거제 인력 파견 고충 정착 도움 방식 다가가 노력 지속 외국인 노조 설립 추진 관측 정도 관계자 금속 노조 대외 외국인 채용 확대 반대 입국 외국인 근로자 노조 가입 권유 노동 집약 조선소 인력 충원 유지 전략 해석 최근 전국 진행 총파업 대외 정권 퇴진 명분 결속력 다지기 목적
2023-07-15,검단 사고 나가 설주,뉴스 건설 발생 검단 도시 아파트 지하 주차장 붕괴 사고 관련 책임 통감 전체 세대 전면 재시공 사진 건설 재시공 아파트 모습 뉴스 뉴스 무단 전재 배포 금지 워터 파크 자이 침수 자이 건설 불명예 이름 최근 검단 도시 아파트 주차장 붕괴 사고 건설 업체 신뢰 증시 건설 전반 투자 심리 얼어붙 증권 업계 전문가 차별 관심 조언 업체 주력 사업 이번 건설 사태 알짜 건설 주목 주장 건설 기록 최근 검단 주차장 붕괴 사고 주가 지속 하락 이달 반면 설주 현대 건설 안팎 건설 업종 지수 소폭 강보합 마감 건설 시공 검단 아파트 사고 직후 전체 건설 업종 먹구름 부진 국내 주택 아파트 분양 시장 대신 해외 플랜트 토목 사업 주력 기업 호실 부각 주가 개선 분위기 사옥 대표 해외 수주 바탕 분기 실적 전망 신한 투자 증권 분기 예상 매출액 영업 이익 전년 동기 대비 증가 예상 영업 이익 시장 센서스 뛰어넘 실적 투자 증권 연구원 주력 지역 공종 집중 상반기 해외 수주 연간 목표 초과 달성 토목 발전 사회 간접 자본 비료 입찰 추진 협의 하반기 추가 수주 기대 현대 건설 해외 수주 바탕 분기 실적 기대 현대 건설 분기 한화 규모 프로젝트 따내 역대 최대 규모 수주 달성 이번 계약 현대 건설 해외 주목표 증권 분기 연결 매출액 영업 이익 전년 동기 대비 증가 시장 기대치 충족 경우 해외 수소 사업 펼치 포인트 투자 증권 분기 매출액 증가 영업 이익 증가 예상 시장 센서스 웃돈 연구원 수소 시장 단계 수소 프로젝트 구체 수소 사업 획득 하반기 화공 부문 수주 기대 배당 정책 공시 예정 주가 긍정
2023-07-15,대학원 철근 콘크리트 가르치 이유 부동산 산책,뉴스 부동산 산책 전문가 부동산 이슈 투자 정보 엄선 독자 전달 예정 편집 아파트 공사 현장 빗물 들어가 보호 설치 모습 사진 뉴스 필자 부동산 융합 대학원 부동산 기술 과목 가르치 부동산 기술 얘기 건축 토목 동안 배우 내용 부동산 개발 건축물 시공 기본 중요 내용 요약 강의 폭우 콘크리트 최근 건설 검단 도시 아파트 주차장 붕괴 사고 여파 전면 재시공 붕괴 사고 문제점 철근 일부 누락 콘크리트 강도 문제 되메우 하중 문제 내용 발생 문제 현장 콘크리트 철근 조금 경우 콘크리트 골재 철근 사이 지나가 바이브레이터 사용 공극 철근 부분 문제 생기 콘크리트 강도 문제 확인 장마 기간 물시멘트비 주요 조체 콘크리트 공기 강행 경우 비중 강도 자체 하락 공사 콘크리트 양생 서포트 제거 구조 변경 반영 골조 후진국 사고 일어나 건설 후진국 사고 국내 최고 대형 건설 회사 현장 사고 자체 문제 외국인 숙련공 국내 입국 현장 인부 수급 문제 전문 인력난 원인 현장 감독 감리 현장 소장 신경 생각 최소한 부동산 개발 관련 업종 건축물 건설 유지 관리 최소한 상식 후진국 사고 이상 일어나 부동산 융합 대학원 특임 교수 필자 주관 견해 본지 편집 방향
2023-07-15,파산 초기 스타트업 벤처 대출 토막,글로벌 스타트 핫뉴스 편집자 글로벌 스타트 발생 주요 글로벌 벤처 스타트업 소식 전달 코너 국내 스타트업 시장 영향 전망 초기 스타트업 은행 파산 영향 금융 기관 대출 기준 스타트업 심사 재무 구조 취약 초기 스타트업 중심 벤처 대출 투자 유치 벤처 대출 스타트업 자금줄 메마르 분석 가운데 벤처 시장 유동 불어넣 정부 퇴직 연금 자금 활용 방침 반도체 회사 증시 상장 금융 중심지 역할 흔들리 회복 풀이 국내 벤처 시장 퇴직 연금 민간 펀드 출자 주장 제기 벤처 투자 시장 귀추 주목 파산 초기 스타트업 대출 전년 감소 파산 초기 스타트업 벤처 대출 급감 스타트업 대상 벤처 대출 제공 은행 파산 재무 구조 취약 초기 스타트업 금융 기관 대출 심사 문턱 풀이 데이터 따르 상반기 시드 단계 기업 대출 건수 전년 감소 기간 시리즈 단계 초기 스타트업 대출 건수 감소 중기 시리즈 단계 후기 시리즈 이상 스타트업 대출 대비 상반기 벤처 대출 건수 대출 상반기 규모 대출 대출 건수 기준 대출금 기준 줄어들 애널리스트 파산 대체 대출 기관 등장 분석 스타트업 벤처 대출 수요 벤처 투자 침체 가운데 대출 분위기 대출 기관 추후 투자 유치 예정 스타트업 후기 스타트업 손익 분기점 재무 구조 중심 심사 기준 내세우 벤처 대출 기관 웨이 그로스 대표 대출 기관 자율 보증 요구 웨이 대출 기관 우량 기업 선별 대출 퇴직 연금 스타트업 투자 뉴스 현지 시간 신임 재무 장관 번지 총리 나오 뉴스 뉴스 무단 전재 배포 금지 퇴직 연금 자산 스타트업 투자 벤처 시장 유입 자금 최대 전망 현지 시각 재무 장관 최대 보험 투자 회사 제너럴 그룹 퇴직 연금 자산 스타트업 투자 빠르 성장 스타트업 자금 유동 높이 동시 연금 저축 은퇴 연간 이상 수익 움직임 탈퇴 기업 우호 환경 조성 비판 경제 성장 촉진 풀이 반도체 설계 회사 동시 상장 고민 나스닥 단독 상장 추진 관련 논의 급물살 국내 주장 제기 벤처 협회 전무 나라 퇴직 연금 감독 규정 퇴직 연금 상장 투자 금지 장기 투자 자금 퇴직 연금 일부 민간 펀드 출자 퇴직 연금 수익 친환경 기업 카본 사진 제공 친환경 회사 카본 규모 투자 유치 임팩트 투자 리드 마이크 소프트 글로벌 기업 투자 가운데 전략 투자자 카본 생산 과정 이산화 탄소 주입 콘크리트 강도 높이 기술 개발 기술 활용 시멘트 사용량 이산화 탄소 탄소 탄소 배출 획득 카본 기술 이상 회사 사용 상용 저탄소 기술 활용 평가 현재 카본 이산화 탄소 동안 이상 내연 자동차 도로 배출 전략 투자 카본 기술 국내외 현장 도입 탄소 지속 가능 건설 산업 확대 계획 건설 자회사 국내 최초 카본 탄소 저감 제조 기술 도입 사파이어 벤처 스타트업 투자 벤처 사파이어 벤처 기업 거래 스타트업 이상 투자 사파이어 벤처 운용 자산 달하 대형 이상 스타트업 투자 주요 포트폴리오 링크드 사인 지금 스타트업 투자 다스 사파이어 벤처 대표 사파이어 벤처 동안 스타트업 투자 수많 기술 발전 생성 거대 언어 모델 주도 패러다임 생활 방식 바꾸 투자 배경 사파이어 벤처 수많 글로벌 벤처 펀드 조성 지난달 규모 적자 스타트업 투자 소극 소프트 뱅크 대표 스타트업 공격 투자 예고 포스 벤처 오픈 스타트업 투자 규모 벤처 펀드 조성 파파 터키 최초 핀테크 유니콘 사진 제공 파라 터키 핀테크 유니콘 기업 가치 이상 스타트업 등극 파파 설립 터키 인터넷 전문 은행 애플리케이션 무료 송금 결제 발급 뱅킹 서비스 제공 최근 활성 사용 이상 이용 반려 동물 주택 여행 보험 사업 영역 확장 파파 지난주 인터넷 전문 은행 레벨 인수 과정 유니콘 등극 파파 파이낸스 레벨 인수 대가 현금 파파 주식 파파 창업자 파이낸스 주식 유니콘 수준 평가 인터넷 전문 은행 추가 인수 계획 비르 파파 인수 합병 담당 이사 이번 파이낸스 주주 참여 자본 성장 인터넷 전문 은행 인수 협상 진행 스타트업 미디어 플랫 유니콘
2023-07-15,사람 건설 정비 조합 부실시공 사과 편지,건설 대표 이사 부회장 사진 제공 건설 검단 도시 발생 신축 아파트 지하 주차장 붕괴 사고 건설 시공 예정 정비 사업 조합원 명의 사과 편지 머니 수주 정비 사업 조합원 부실시공 사과문 건설 대표 이사 부회장 사람 선정 부회장 건설 조합원 드리 다짐 제목 공문 발송 공개 편지 발송 날짜 부회장 공문 국토 사고 조사 결과 발표 걱정 우려 생각 조사 결과 받아들이 조합원 사과 말씀 브랜드 신뢰 명예 지키 임직원 모두 자세 가다듬 진정 사랑 자이로 단계 나아가 대형 설계 시공 과정 책임 고객 기대 부응 그러 재발 방지 필요 조치 취하 구체 방안 확정 건설 수주 사업장 조합원 공문 사진 명의 조합원 사과 공문 관련 건설 관계자 수주 사업장 조합원 대상 편지 발송 건설 수주 정비 사업 조합원 사과문 건설 관계자 아파트 사고 관련 문의 조합 대표 공문 편지 사업장 실명 특정 조심 건설 사고 관련 사과문 발표 책임 통감 사고 수습 만전 예정 전체 전면 재시공 입주 지연 보상 약속
2023-07-15,아파트 논란 부실시공 대책 마련 촉구,대형 건설사 아파트 주차장 마음 발언 대표 하사 더불 대표 오전 국회 최고 위원 회의 발언 더불 대표 정부 책임지 아파트 부실시공 뿌리 대표 대형 건설사 유명 브랜드 아파트 주차장 무너지 정도 부실 국민 주거 공간 마음 최근 아파트 논란 검단 건설 아파트 지하 주차장 붕괴 폭우 신축 아파트 침수 소식 정부 대책 마련 요구 대표 검단 아파트 지하 주차장 붕괴 전면 재시공 결정 국토 공사 현장 전수 조사 입주 예정자 지역 주민 불안 마음 달래 역부족 지적 주거 헌법 명시 국민 기본 정부 아파트 부실시공 대책 마련 촉구 대표 국토 당국 문제 검단 도시 지역 신축 아파트 전체 안전 철저 점검 공사 현장 전수 조사 설계 감리 업계 살펴보 책임 처벌 강조 호우 침수 피해 발생 아파트 마찬가지 역류 원인 점검 필요 당국 조사 책임 소재 그러 국민 안전 지키 국가 책무 국민 생명 보호 과잉 대응
2023-07-15,아파트 논란 입주자 불안,더불 대표 당사 부채 위기 간담회 참석 연합 경제 더불 대표 정부 책임지 아파트 부실시공 뿌리 대표 대형 건설사 유명 브랜드 아파트 주차장 무너지 정도 부실 국민 주거 공간 마음 최근 아파트 논란 검단 건설 아파트 지하 주차장 붕괴 폭우 신축 아파트 침수 소식 정부 대책 마련 요구 대표 검단 아파트 지하 주차장 붕괴 전면 재시공 결정 국토 공사 현장 전수 조사 입주 예정자 지역 주민 불안 마음 달래 역부족 지적 주거 헌법 명시 국민 기본 정부 아파트 부실시공 대책 마련 촉구 대표 국토 당국 문제 검단 도시 지역 신축 아파트 전체 안전 철저 점검 공사 현장 전수 조사 설계 감리 업계 살펴보 책임 처벌 강조 호우 침수 피해 발생 아파트 마찬가지 역류 원인 점검 필요 당국 조사 책임 소재 그러 국민 안전 지키 국가 책무 국민 생명 보호 과잉 대응
2023-07-15,아파트 피해 정부 부실시공 뿌리,더불 대표 국회 최고 위원 회의 발언 더불 대표 검단 아파트 피해 지적 정부 책임지 아파트 부실시공 뿌리 대표 이날 대형 건설사 유명 브랜드 아파트 주차장 무너지 정도 부실 국민 주거 공간 마음 최근 아파트 논란 검단 건설 아파트 지하 주차장 붕괴 폭우 신축 아파트 침수 소식 정부 대책 마련 요구 대표 검단 아파트 지하 주차장 붕괴 전면 재시공 결정 국토 공사 현장 전수 조사 입주 예정자 지역 주민 불안 마음 달래 역부족 지적 주거 헌법 명시 국민 기본 정부 아파트 부실시공 대책 마련 촉구 대표 국토 당국 문제 검단 도시 지역 신축 아파트 전체 안전 철저 점검 공사 현장 전수 조사 설계 감리 업계 살펴보 책임 처벌 강조 그러 호우 침수 피해 발생 아파트 마찬가지 역류 원인 점검 필요 당국 조사 책임 소재
